date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:08	20436/20436	---M--	200	added ('OK')	image/jpeg	etag:%2258289feb-4fd4%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9102.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9102.jpg	(from https://artforumhair.com/gallery/)
11:50:09	445979/445979	---M--	200	added ('OK')	image/jpeg	etag:%225828a0ce-6ce1b%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9102.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9102.jpg	(from https://artforumhair.com/gallery/)
11:50:10	19758/19758	---M--	200	added ('OK')	image/jpeg	etag:%2258289feb-4d2e%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9101.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9101.jpg	(from https://artforumhair.com/gallery/)
11:50:11	371999/371999	---M--	200	added ('OK')	image/jpeg	etag:%225828a0cd-5ad1f%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9101.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9101.jpg	(from https://artforumhair.com/gallery/)
11:50:12	17793/17793	---M--	200	added ('OK')	image/jpeg	etag:%2258289fea-4581%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9096.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9096.jpg	(from https://artforumhair.com/gallery/)
11:50:12	341246/341246	---M--	200	added ('OK')	image/jpeg	etag:%225828a0cd-534fe%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9096.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9096.jpg	(from https://artforumhair.com/gallery/)
11:50:14	16172/16172	---M--	200	added ('OK')	image/jpeg	etag:%2258289fea-3f2c%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9093.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9093.jpg	(from https://artforumhair.com/gallery/)
11:50:14	289862/289862	---M--	200	added ('OK')	image/jpeg	etag:%225828a0cd-46c46%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9093.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9093.jpg	(from https://artforumhair.com/gallery/)
11:50:16	18818/18818	---M--	200	added ('OK')	image/jpeg	etag:%2258289fea-4982%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9095.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9095.jpg	(from https://artforumhair.com/gallery/)
11:50:16	358279/358279	---M--	200	added ('OK')	image/jpeg	etag:%225828a0cd-57787%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9095.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9095.jpg	(from https://artforumhair.com/gallery/)
11:50:18	20665/20665	---M--	200	added ('OK')	image/jpeg	etag:%2258289feb-50b9%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9103.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9103.jpg	(from https://artforumhair.com/gallery/)
11:50:19	405193/405193	---M--	200	added ('OK')	image/jpeg	etag:%225828a0cd-62ec9%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9103.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9103.jpg	(from https://artforumhair.com/gallery/)
11:50:20	21336/21336	---M--	200	added ('OK')	image/jpeg	etag:%2258289feb-5358%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9107.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/_GPA9107.jpg	(from https://artforumhair.com/gallery/)
11:50:21	465643/465643	---M--	200	added ('OK')	image/jpeg	etag:%225828a0cd-71aeb%22	https://artforumhair.com/wp-content/uploads/photo-gallery/_GPA9107.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/_GPA9107.jpg	(from https://artforumhair.com/gallery/)
11:50:21	70282/70282	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Mar%202024%2009:50:21%20GMT	https://artforumhair.com/gallery/?page_number_0=2	artforum/artforum/artforumhair.com/gallery/index2822.html	(from https://artforumhair.com/gallery/)
11:50:21	62909/62909	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Mar%202024%2009:50:21%20GMT	https://artforumhair.com/gallery/?page_number_0=3	artforum/artforum/artforumhair.com/gallery/index43dd.html	(from https://artforumhair.com/gallery/)
11:50:22	3204/3204	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:21%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/25	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/25.json	(from https://artforumhair.com/hair-extensions/)
11:50:22	2154/2154	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:22%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fhair-extensions%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed0a24.json	(from https://artforumhair.com/hair-extensions/)
11:50:24	2311/2311	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:23%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fhair-extensions%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed0623	(from https://artforumhair.com/hair-extensions/)
11:50:25	3304/3304	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:24%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/129	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/129.json	(from https://artforumhair.com/our-products/)
11:50:25	2139/2139	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:25%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Four-products%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed4b15.json	(from https://artforumhair.com/our-products/)
11:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:23%20GMT	https://artforumhair.com/?p=25	artforum/artforum/artforumhair.com/index970c.html	(from https://artforumhair.com/hair-extensions/)
11:50:27	2296/2296	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:26%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Four-products%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed8589	(from https://artforumhair.com/our-products/)
11:50:27	4611/4611	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:27%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/73	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/73.json	(from https://artforumhair.com/%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb%d0%bd%d0%b0-%d0%b3%d1%80%d0%b8%d0%b6%d0%b0-%d0%b7%d0%b0-%d0%b5%d0%ba%d1%81%d1%82%d0%b5%d0%bd%d1%88%d1%8a%d0%bd%d0%b8/)
11:50:28	2475/2475	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:28%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F%25d0%25bf%25d1%2580%25d0%25b0%25d0%25b2%25d0%25b8%25d0%25bb%25d0%25bd%25d0%25b0-%25d0%25b3%25d1%2580%25d0%25b8%25d0%25b6%25d0%25b0-%25d0%25b7%25d0%25b0-%25d0%25b5%25d0%25ba%25d1%2581%25d1%2582%25d0%25b5%25d0%25bd%25d1%2588%25d1%258a%25d0%25bd%25d0%25b8%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed1b9b.json	(from https://artforumhair.com/%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb%d0%bd%d0%b0-%d0%b3%d1%80%d0%b8%d0%b6%d0%b0-%d0%b7%d0%b0-%d0%b5%d0%ba%d1%81%d1%82%d0%b5%d0%bd%d1%88%d1%8a%d0%bd%d0%b8/)
11:50:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:26%20GMT	https://artforumhair.com/?p=129	artforum/artforum/artforumhair.com/index1c00.html	(from https://artforumhair.com/our-products/)
11:50:30	2632/2632	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:29%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F%25d0%25bf%25d1%2580%25d0%25b0%25d0%25b2%25d0%25b8%25d0%25bb%25d0%25bd%25d0%25b0-%25d0%25b3%25d1%2580%25d0%25b8%25d0%25b6%25d0%25b0-%25d0%25b7%25d0%25b0-%25d0%25b5%25d0%25ba%25d1%2581%25d1%2582%25d0%25b5%25d0%25bd%25d1%2588%25d1%258a%25d0%25bd%25d0%25b8%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedd19c	(from https://artforumhair.com/%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb%d0%bd%d0%b0-%d0%b3%d1%80%d0%b8%d0%b6%d0%b0-%d0%b7%d0%b0-%d0%b5%d0%ba%d1%81%d1%82%d0%b5%d0%bd%d1%88%d1%8a%d0%bd%d0%b8/)
11:50:31	19811/19811	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:30%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/296	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/296.json	(from https://artforumhair.com/tape-in-extensions/)
11:50:31	2184/2184	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:31%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Ftape-in-extensions%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed6c55.json	(from https://artforumhair.com/tape-in-extensions/)
11:50:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:29%20GMT	https://artforumhair.com/?p=73	artforum/artforum/artforumhair.com/index8cae.html	(from https://artforumhair.com/%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb%d0%bd%d0%b0-%d0%b3%d1%80%d0%b8%d0%b6%d0%b0-%d0%b7%d0%b0-%d0%b5%d0%ba%d1%81%d1%82%d0%b5%d0%bd%d1%88%d1%8a%d0%bd%d0%b8/)
11:50:33	2341/2341	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:32%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Ftape-in-extensions%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed88b2	(from https://artforumhair.com/tape-in-extensions/)
11:50:33	114038/114038	---M--	200	added ('OK')	image/jpeg	etag:%2259b198fe-1bd76%22	https://artforumhair.com/wp-content/uploads/photo-gallery/image-1.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/image-1.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:32%20GMT	https://artforumhair.com/?p=296	artforum/artforum/artforumhair.com/index3e8e.html	(from https://artforumhair.com/tape-in-extensions/)
11:50:34	9213/9213	---M--	200	added ('OK')	image/jpeg	etag:%2259b198ff-23fd%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-1.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-1.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:36	129422/129422	---M--	200	added ('OK')	image/jpeg	etag:%2259b199e3-1f98e%22	https://artforumhair.com/wp-content/uploads/photo-gallery/image-16.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/image-16.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:36	10777/10777	---M--	200	added ('OK')	image/jpeg	etag:%2259b199e3-2a19%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-16.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-16.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:38	101984/101984	---M--	200	added ('OK')	image/jpeg	etag:%2259b199f0-18e60%22	https://artforumhair.com/wp-content/uploads/photo-gallery/image-18.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/image-18.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:38	12280/12280	---M--	200	added ('OK')	image/jpeg	etag:%2259b199f0-2ff8%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-18.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-18.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:40	140849/140849	---M--	200	added ('OK')	image/jpeg	etag:%2259b199f9-22631%22	https://artforumhair.com/wp-content/uploads/photo-gallery/image20.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/image20.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:40	10697/10697	---M--	200	added ('OK')	image/jpeg	etag:%2259b199f9-29c9%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/image20.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/image20.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:41	102147/102147	---M--	200	added ('OK')	image/jpeg	etag:%2259b19af6-18f03%22	https://artforumhair.com/wp-content/uploads/photo-gallery/image-11.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/image-11.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:42	5431/5431	---M--	200	added ('OK')	image/jpeg	etag:%2259b19af6-1537%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-11.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/image-11.jpg	(from https://artforumhair.com/tape-in-extensions/)
11:50:43	3672/3672	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:43%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/178	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/178.json	(from https://artforumhair.com/best-hair-extensions-brands-world/)
11:50:44	2277/2277	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:44%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fbest-hair-extensions-brands-world%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedbf10.json	(from https://artforumhair.com/best-hair-extensions-brands-world/)
11:50:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:45%20GMT	https://artforumhair.com/?p=178	artforum/artforum/artforumhair.com/indexb50d.html	(from https://artforumhair.com/best-hair-extensions-brands-world/)
11:50:46	2434/2434	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:45%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fbest-hair-extensions-brands-world%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed0cba	(from https://artforumhair.com/best-hair-extensions-brands-world/)
11:50:47	2349/2349	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:46%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/31	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/31.json	(from https://artforumhair.com/about-us/)
11:50:47	2119/2119	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:47%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fabout-us%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed3cb7.json	(from https://artforumhair.com/about-us/)
11:50:48	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Mar%202024%2009:50:46%20GMT	https://artforumhair.com/en_GB/gallery/	artforum/artforum/artforumhair.com/en_GB/gallery/index.html	(from https://artforumhair.com/best-hair-extensions-brands-world/)
11:50:49	2276/2276	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:48%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fabout-us%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed977f	(from https://artforumhair.com/about-us/)
11:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:48%20GMT	https://artforumhair.com/?p=31	artforum/artforum/artforumhair.com/indexc7e3.html	(from https://artforumhair.com/about-us/)
11:50:49	3235/3235	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:49%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/114	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/114.json	(from https://artforumhair.com/about-us/our-main-hairstylist/)
11:50:50	2199/2199	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:50%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fabout-us%2Four-main-hairstylist%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed1bbd.json	(from https://artforumhair.com/about-us/our-main-hairstylist/)
11:50:51	2354/2354	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:51%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fabout-us%2Four-main-hairstylist%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedb016	(from https://artforumhair.com/about-us/our-main-hairstylist/)
11:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:51%20GMT	https://artforumhair.com/?p=114	artforum/artforum/artforumhair.com/index30a5.html	(from https://artforumhair.com/about-us/our-main-hairstylist/)
11:50:52	4386/4386	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:52%20GMT	https://artforumhair.com/wp-json/wp/v2/pages/60	artforum/artforum/artforumhair.com/wp-json/wp/v2/pages/60.json	(from https://artforumhair.com/about-us/philosophy-beautiful-hair/)
11:50:53	2248/2248	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:53%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fabout-us%2Fphilosophy-beautiful-hair%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed466c.json	(from https://artforumhair.com/about-us/philosophy-beautiful-hair/)
11:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:54%20GMT	https://artforumhair.com/?p=60	artforum/artforum/artforumhair.com/index0721.html	(from https://artforumhair.com/about-us/philosophy-beautiful-hair/)
11:50:54	2403/2403	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:54%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2Fabout-us%2Fphilosophy-beautiful-hair%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed2f34	(from https://artforumhair.com/about-us/philosophy-beautiful-hair/)
11:50:55	4055/4055	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:55%20GMT	https://artforumhair.com/wp-json/wp/v2/posts/419	artforum/artforum/artforumhair.com/wp-json/wp/v2/posts/419.json	(from https://artforumhair.com/2019/07/24/revolution-flixy-hair-extensions-now-everything-is-easier-and-faster/)
11:50:56	2474/2474	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:56%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F2019%2F07%2F24%2Frevolution-flixy-hair-extensions-now-everything-is-easier-and-faster%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedd6ed.json	(from https://artforumhair.com/2019/07/24/revolution-flixy-hair-extensions-now-everything-is-easier-and-faster/)
11:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:50:57%20GMT	https://artforumhair.com/?p=419	artforum/artforum/artforumhair.com/indexbdfa.html	(from https://artforumhair.com/2019/07/24/revolution-flixy-hair-extensions-now-everything-is-easier-and-faster/)
11:50:58	2631/2631	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:50:57%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F2019%2F07%2F24%2Frevolution-flixy-hair-extensions-now-everything-is-easier-and-faster%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed1a44	(from https://artforumhair.com/2019/07/24/revolution-flixy-hair-extensions-now-everything-is-easier-and-faster/)
11:50:58	612/612	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:58%20GMT	https://artforumhair.com/wp-json/wp/v2/categories/1	artforum/artforum/artforumhair.com/wp-json/wp/v2/categories/1.json	(from https://artforumhair.com/category/uncategorised/)
11:51:00	4013/4013	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:50:59%20GMT	https://artforumhair.com/wp-json/wp/v2/posts/344	artforum/artforum/artforumhair.com/wp-json/wp/v2/posts/344.json	(from https://artforumhair.com/2018/03/20/art-forums-first-training-course-reality-%d0%b5xpect-future/)
11:51:00	49876/49876	---MCZ	200	added ('OK')	text/html	date:Sun,%2003%20Mar%202024%2009:50:59%20GMT	https://artforumhair.com/category/uncategorised/page/2/	artforum/artforum/artforumhair.com/category/uncategorised/page/2/index.html	(from https://artforumhair.com/category/uncategorised/)
11:51:00	46195/46195	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e88d33b64ffbc5dad82412f9333d4492%22	https://artforumhair.com/category/uncategorised/feed/	artforum/artforum/artforumhair.com/category/uncategorised/feed/index.html	(from https://artforumhair.com/category/uncategorised/)
11:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:51:00%20GMT	https://artforumhair.com/?p=344	artforum/artforum/artforumhair.com/index6150.html	(from https://artforumhair.com/2018/03/20/art-forums-first-training-course-reality-%d0%b5xpect-future/)
11:51:01	2464/2464	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:51:00%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F2018%2F03%2F20%2Fart-forums-first-training-course-reality-%25d0%25b5xpect-future%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed4218.json	(from https://artforumhair.com/2018/03/20/art-forums-first-training-course-reality-%d0%b5xpect-future/)
11:51:02	2613/2613	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:51:01%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F2018%2F03%2F20%2Fart-forums-first-training-course-reality-%25d0%25b5xpect-future%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embed74db	(from https://artforumhair.com/2018/03/20/art-forums-first-training-course-reality-%d0%b5xpect-future/)
11:51:03	19902/19902	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:51:02%20GMT	https://artforumhair.com/wp-json/wp/v2/posts/334	artforum/artforum/artforumhair.com/wp-json/wp/v2/posts/334.json	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:03	2437/2437	---MCZ	200	added ('OK')	application/json	date:Sun,%2003%20Mar%202024%2009:51:03%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F2017%2F12%2F17%2Ftape-hair-extensions-innovative-technology-hair-bleaching%2F	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedd1b3.json	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Mar%202024%2009:51:04%20GMT	https://artforumhair.com/?p=334	artforum/artforum/artforumhair.com/indexd06c.html	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:05	2588/2588	---MCZ	200	added ('OK')	text/xml	date:Sun,%2003%20Mar%202024%2009:51:04%20GMT	https://artforumhair.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fartforumhair.com%2F2017%2F12%2F17%2Ftape-hair-extensions-innovative-technology-hair-bleaching%2F&format=xml	artforum/artforum/artforumhair.com/wp-json/oembed/1.0/embedf25f	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:06	180100/180100	---M--	200	added ('OK')	image/jpeg	etag:%225a3d5d65-2bf84%22	https://artforumhair.com/wp-content/uploads/photo-gallery/3.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/3.jpg	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:07	12886/12886	---M--	200	added ('OK')	image/jpeg	etag:%225a3d5d65-3256%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/3.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/3.jpg	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:08	165937/165937	---M--	200	added ('OK')	image/jpeg	etag:%225a3d5d65-28831%22	https://artforumhair.com/wp-content/uploads/photo-gallery/5.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/5.jpg	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:08	15265/15265	---M--	200	added ('OK')	image/jpeg	etag:%225a3d5d65-3ba1%22	https://artforumhair.com/wp-content/uploads/photo-gallery/thumb/5.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/thumb/5.jpg	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
11:51:10	165576/165576	---M--	200	added ('OK')	image/jpeg	etag:%225a3d5d65-286c8%22	https://artforumhair.com/wp-content/uploads/photo-gallery/4.jpg	artforum/artforum/artforumhair.com/wp-content/uploads/photo-gallery/4.jpg	(from https://artforumhair.com/2017/12/17/tape-hair-extensions-innovative-technology-hair-bleaching/)
